0001,0002,0003,0004,0005,0006,0007,0008,0009,0010,0011,0012,0013,0014,0015,0016,0017,0018,0019,0020,0021,0022,0023
0.7916666666666666,0.5222222222222223,0.5,0.25,0.20833333333333331,0.8571428571428571,0.8148148148148148,0.1,0.5,0.8939393939393939,0.8333333333333334,0.31666666666666665,0.5166666666666666,0.0,0.2777777777777778,0.0,0.2,0.8333333333333334,0.2670068027210884,0.24,0.4,1.0,0.25
0.7916666666666666,0.5222222222222223,0.4375,0.1858974358974359,0.1111111111111111,0.7619047619047619,0.9259259259259259,0.2,0.3333333333333333,1.0,0.8333333333333334,0.36666666666666664,0.7333333333333333,0.08333333333333333,0.25,0.0,0.2,0.8333333333333334,0.33843537414965985,0.5466666666666666,0.6,1.0,0.25
0.7916666666666666,0.4,0.5,0.1858974358974359,0.20833333333333331,0.7619047619047619,1.0,0.1,0.16666666666666666,1.0,0.8333333333333334,0.4,0.7333333333333333,0.0,0.3055555555555555,0.0,0.2,0.8333333333333334,0.3248299319727891,0.44,0.8,1.0,0.25
0.7916666666666666,0.5222222222222223,0.4375,0.26282051282051283,0.19444444444444445,0.8571428571428571,1.0,0.16666666666666666,0.16666666666666666,1.0,0.8333333333333334,0.31666666666666665,0.8,0.0,0.3333333333333333,0.0,0.2,0.8333333333333334,0.3129251700680272,0.52,0.6,1.0,0.5
0.7916666666666666,0.5222222222222223,0.375,0.2948717948717949,0.16666666666666666,0.6666666666666666,1.0,0.175,0.3333333333333333,1.0,0.8333333333333334,0.275,0.5333333333333333,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.29081632653061223,0.3066666666666667,0.6,1.0,0.5
0.7916666666666666,0.5,0.4375,0.2564102564102564,0.20833333333333331,0.8571428571428571,0.9259259259259259,0.125,0.16666666666666666,0.9545454545454546,0.8333333333333334,0.31666666666666665,0.5666666666666667,0.0,0.2777777777777778,0.0,0.2,0.8333333333333334,0.3333333333333333,0.5466666666666666,0.4,1.0,0.25
0.7916666666666666,0.4888888888888889,0.4375,0.14743589743589744,0.25,0.7142857142857143,0.7407407407407407,0.15,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.36666666666666664,0.6,0.0,0.3888888888888889,0.0,0.2,0.8333333333333334,0.2568027210884354,0.3066666666666667,0.8,1.0,1.0
0.7916666666666666,0.5555555555555556,0.5,0.14743589743589744,0.16666666666666666,0.7619047619047619,1.0,0.175,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.31666666666666665,0.44166666666666665,0.0,0.2777777777777778,0.0,0.0,0.8333333333333334,0.29081632653061223,0.36,0.26666666666666666,1.0,0.25
0.7916666666666666,0.5,0.5,0.23717948717948717,0.3194444444444444,0.8571428571428571,1.0,0.2,0.3333333333333333,1.0,0.8333333333333334,0.29166666666666663,0.725,0.0,0.16666666666666666,0.0,0.2,0.8333333333333334,0.30272108843537415,0.36,1.0,1.0,0.5
0.7916666666666666,0.4666666666666667,0.4375,0.21794871794871795,0.16666666666666666,0.7619047619047619,0.8148148148148148,0.125,0.0,1.0,0.8333333333333334,0.29166666666666663,0.5833333333333334,0.0,0.16666666666666666,0.0,0.2,0.8333333333333334,0.3129251700680272,0.30666666666666664,0.6,1.0,0.25
0.7916666666666666,0.6666666666666666,1.0,0.46794871794871795,0.08333333333333333,0.5714285714285714,0.9259259259259259,0.16666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.23333333333333334,0.6666666666666666,0.25,0.2777777777777778,0.125,0.3,0.8333333333333334,0.33843537414965985,0.22666666666666668,0.4,1.0,0.25
0.7916666666666666,0.4222222222222222,0.5,0.3269230769230769,0.0,0.47619047619047616,0.8888888888888888,0.125,0.3333333333333333,0.9090909090909091,0.8333333333333334,0.36666666666666664,0.325,0.3333333333333333,0.25,0.0,0.2,0.8333333333333334,0.304421768707483,0.22666666666666668,0.8,1.0,0.0
0.7916666666666666,0.43333333333333335,0.25,0.1858974358974359,0.0,0.6666666666666666,0.8888888888888888,0.125,0.16666666666666666,0.9545454545454546,0.8333333333333334,0.23333333333333334,0.39166666666666666,0.08333333333333333,0.16666666666666666,0.0,0.2,0.8333333333333334,0.29931972789115646,0.22666666666666668,0.8,1.0,0.25
0.7916666666666666,0.4888888888888889,0.4375,0.14743589743589744,0.0,0.7619047619047619,0.8888888888888888,0.175,0.16666666666666666,1.0,0.8333333333333334,0.19166666666666665,0.4,0.08333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333334,0.29931972789115646,0.16,0.6666666666666666,1.0,0.5
0.7916666666666666,0.5,0.25,0.391025641025641,0.16666666666666666,0.5714285714285714,0.8888888888888888,0.2583333333333333,0.16666666666666666,0.9545454545454546,0.8333333333333334,0.31666666666666665,0.375,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.2,0.8333333333333334,0.29081632653061223,0.26666666666666666,0.8,1.0,0.25
0.7916666666666666,0.3333333333333333,0.5,0.34615384615384615,0.16666666666666666,0.6666666666666666,0.8888888888888888,0.175,0.16666666666666666,0.9545454545454546,0.8333333333333334,0.275,0.44166666666666665,0.3333333333333333,0.2222222222222222,0.0,0.2,0.8333333333333334,0.32653061224489793,0.22666666666666668,0.8666666666666667,1.0,0.0
0.7916666666666666,0.4,0.375,0.3269230769230769,0.16666666666666666,0.42857142857142855,0.8888888888888888,0.175,0.3333333333333333,0.8409090909090909,0.8333333333333334,0.325,0.25,0.3333333333333333,0.25,0.0,0.2,0.8333333333333334,0.27721088435374147,0.22666666666666668,0.6666666666666666,1.0,0.0
0.7916666666666666,0.5222222222222223,0.4375,0.36538461538461536,0.1111111111111111,0.7619047619047619,0.8888888888888888,0.175,0.16666666666666666,1.0,0.8333333333333334,0.275,0.44166666666666665,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.2,0.8333333333333334,0.33503401360544216,0.39999999999999997,0.8,1.0,0.0
0.7916666666666666,0.4,0.25,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.9259259259259259,0.175,0.16666666666666666,1.0,0.8333333333333334,0.36666666666666664,0.5666666666666667,0.0,0.3888888888888889,0.0,0.2,0.8333333333333334,0.2891156462585034,0.3066666666666667,0.6,1.0,0.25
0.7916666666666666,0.5222222222222223,0.4375,0.36538461538461536,0.1111111111111111,0.6666666666666666,0.8148148148148148,0.175,0.3333333333333333,0.8939393939393939,0.5833333333333334,0.23333333333333334,0.4666666666666667,0.25,0.2777777777777778,0.0,0.2,0.8333333333333334,0.25510204081632654,0.3066666666666667,0.8,1.0,0.25
0.7916666666666666,0.3888888888888889,0.4375,0.1858974358974359,0.0,0.5714285714285714,0.8888888888888888,0.1,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.36666666666666664,0.5333333333333333,0.25,0.4444444444444444,0.125,0.2,0.8333333333333334,0.2670068027210884,0.26666666666666666,0.8,1.0,0.25
0.7916666666666666,0.5666666666666667,0.75,0.28846153846153844,0.4444444444444444,0.5714285714285714,0.9259259259259259,0.31666666666666665,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.5333333333333333,0.9,0.3333333333333333,0.3055555555555555,0.05555555555555555,0.4,0.8333333333333334,0.31462585034013607,0.32,1.0,1.0,0.25
0.7916666666666666,0.5666666666666667,0.4375,0.3717948717948718,0.3611111111111111,0.5714285714285714,0.8518518518518519,0.26666666666666666,0.16666666666666666,0.9545454545454546,1.0,0.825,0.5833333333333334,0.08333333333333333,0.3055555555555555,0.2777777777777778,0.3,0.8333333333333334,0.24149659863945577,0.32,1.0,1.0,0.25
0.7916666666666666,0.5666666666666667,0.375,0.25,0.0,0.5714285714285714,0.9259259259259259,0.15,0.3333333333333333,1.0,0.8333333333333334,0.45,0.35,0.25,0.38888888888888884,0.125,0.2,0.8333333333333334,0.2925170068027211,0.52,0.6,1.0,0.5
0.7916666666666666,0.5666666666666667,0.625,0.22435897435897437,0.18055555555555555,0.7619047619047619,0.9259259259259259,0.175,0.16666666666666666,1.0,0.8333333333333334,0.5833333333333334,0.5333333333333333,0.25,0.4444444444444444,0.125,0.5,0.8333333333333334,0.3282312925170068,0.52,0.8,1.0,0.5
0.7916666666666666,0.6333333333333333,1.0,0.5384615384615384,0.9166666666666666,0.8571428571428571,0.7777777777777778,0.6166666666666667,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.36666666666666664,0.9333333333333333,0.3333333333333333,0.25,0.29166666666666663,0.6,0.8333333333333334,0.2738095238095238,0.36,1.0,1.0,0.0
0.7916666666666666,0.5333333333333333,0.3125,0.33974358974358976,0.15277777777777776,0.5714285714285714,0.6296296296296297,0.26666666666666666,0.3333333333333333,0.9318181818181818,0.8333333333333334,0.6083333333333333,0.5166666666666666,0.3333333333333333,0.19444444444444442,0.3888888888888889,0.2,0.8333333333333334,0.24489795918367346,0.3066666666666667,0.8,1.0,0.25
0.7916666666666666,0.6333333333333333,0.375,0.4230769230769231,0.2638888888888889,0.5714285714285714,0.9259259259259259,0.26666666666666666,0.16666666666666666,1.0,0.8333333333333334,0.45,0.8333333333333334,0.25,0.5,0.3055555555555556,0.2,0.8333333333333334,0.28061224489795916,0.5466666666666666,0.6,1.0,1.0
0.7916666666666666,0.6,0.3125,0.5961538461538461,0.20833333333333334,0.6666666666666666,0.8148148148148148,0.26666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.7916666666666666,0.8333333333333334,0.0,0.611111111111111,0.41666666666666663,0.7,0.8333333333333334,0.3282312925170068,1.0,0.26666666666666666,1.0,1.0
0.7916666666666666,0.5,0.625,0.1923076923076923,0.75,0.5714285714285714,0.9259259259259259,0.4166666666666667,0.5,0.9545454545454546,0.8333333333333334,0.825,0.9,0.3333333333333333,0.2777777777777778,0.75,0.5,0.8333333333333334,0.25170068027210885,0.5466666666666666,1.0,1.0,0.25
0.7916666666666666,0.45555555555555555,0.625,0.25,0.0,0.5714285714285714,0.9259259259259259,0.175,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.325,0.4583333333333333,0.25,0.2222222222222222,0.0,0.2,0.8333333333333334,0.3112244897959184,0.22666666666666668,0.8666666666666667,1.0,0.0
0.7916666666666666,0.5333333333333333,0.375,0.30128205128205127,0.25,0.5238095238095238,0.8518518518518519,0.26666666666666666,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.375,0.5333333333333333,0.3333333333333333,0.25,0.1388888888888889,0.2,0.8333333333333334,0.28061224489795916,0.3066666666666667,1.0,1.0,0.5
0.7916666666666666,0.5,0.375,0.15384615384615385,0.16666666666666666,0.5714285714285714,0.4074074074074074,0.16666666666666666,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.36666666666666664,0.5666666666666667,0.3333333333333333,0.25,0.18055555555555555,0.2,0.8333333333333334,0.2976190476190476,0.24000000000000002,1.0,1.0,0.25
0.7916666666666666,0.3333333333333333,0.4375,0.10256410256410256,0.16666666666666666,0.8571428571428571,0.8888888888888888,0.1,0.3333333333333333,1.0,0.8333333333333334,0.275,0.5666666666666667,0.3333333333333333,0.2777777777777778,0.0,0.0,0.8333333333333334,0.32312925170068024,0.44,0.8,1.0,0.25
0.7916666666666666,0.4888888888888889,0.625,0.3269230769230769,0.16666666666666666,0.6666666666666666,0.9259259259259259,0.175,0.3333333333333333,0.9545454545454546,0.8333333333333334,0.36666666666666664,0.4666666666666667,0.08333333333333333,0.3611111111111111,0.041666666666666664,0.4,0.8333333333333334,0.35034013605442177,0.4,0.6,1.0,0.0
0.7916666666666666,0.4,0.625,0.3076923076923077,0.0,0.47619047619047616,0.8888888888888888,0.175,0.3333333333333333,0.8636363636363636,0.8333333333333334,0.325,0.2916666666666667,0.3333333333333333,0.19444444444444442,0.0,0.2,0.8333333333333334,0.33843537414965985,0.22666666666666668,0.8666666666666667,1.0,0.25
0.7916666666666666,0.6333333333333333,0.3125,0.25,0.3055555555555556,0.6666666666666666,0.9259259259259259,0.36666666666666664,0.16666666666666666,1.0,0.8333333333333334,0.5333333333333333,0.9,0.08333333333333333,0.3055555555555555,0.25,0.3,0.8333333333333334,0.33843537414965985,0.52,0.6666666666666666,1.0,0.5
0.7916666666666666,0.4222222222222222,0.375,0.25,0.16666666666666666,0.5714285714285714,0.6666666666666666,0.2,0.16666666666666666,0.8636363636363636,0.8333333333333334,0.31666666666666665,0.4,0.3333333333333333,0.19444444444444442,0.125,0.2,0.8333333333333334,0.30272108843537415,0.32,0.8,1.0,0.25
0.7916666666666666,0.45555555555555555,0.5,0.2692307692307692,0.3055555555555556,0.6666666666666666,0.9259259259259259,0.15,0.3333333333333333,1.0,0.8333333333333334,0.35833333333333334,0.4666666666666667,0.3333333333333333,0.19444444444444442,0.0,0.0,0.8333333333333334,0.3112244897959184,0.22666666666666668,1.0,1.0,0.25
0.7916666666666666,0.5666666666666667,0.4375,0.33974358974358976,0.05555555555555555,0.6666666666666666,0.8148148148148148,0.225,0.3333333333333333,1.0,0.8333333333333334,0.45,0.6,0.25,0.3888888888888889,0.125,0.2,0.8333333333333334,0.28061224489795916,0.56,0.8,1.0,0.0
0.7916666666666666,0.3888888888888889,0.5,0.38461538461538464,0.16666666666666666,0.47619047619047616,0.8888888888888888,0.175,0.16666666666666666,0.8636363636363636,0.8333333333333334,0.3333333333333333,0.275,0.3333333333333333,0.2222222222222222,0.0,0.2,0.8333333333333334,0.2568027210884354,0.22666666666666668,0.8,1.0,0.0
0.7916666666666666,0.4888888888888889,0.375,0.26282051282051283,0.16666666666666666,0.8571428571428571,1.0,0.175,0.16666666666666666,1.0,0.8333333333333334,0.45,0.4166666666666667,0.08333333333333333,0.5277777777777778,0.0,0.6,0.8333333333333334,0.3758503401360544,0.6,0.8,1.0,0.0
0.7916666666666666,0.4222222222222222,0.25,0.40384615384615385,0.16666666666666666,0.5238095238095238,0.8888888888888888,0.175,0.3333333333333333,0.7575757575757576,0.8333333333333334,0.325,0.2916666666666667,0.25,0.2777777777777778,0.125,0.2,0.8333333333333334,0.2261904761904762,0.22666666666666668,0.6666666666666666,1.0,0.0
0.7916666666666666,0.3666666666666667,0.625,0.46153846153846156,0.29166666666666663,0.5238095238095238,0.9259259259259259,0.175,0.3333333333333333,0.7575757575757576,0.8333333333333334,0.35833333333333334,0.4583333333333333,0.25,0.25,0.125,0.2,0.8333333333333334,0.2261904761904762,0.22666666666666668,0.8666666666666667,1.0,0.0
0.7916666666666666,0.4888888888888889,0.25,0.44871794871794873,0.0,0.6190476190476191,0.8888888888888888,0.175,0.5,0.75,0.8333333333333334,0.3833333333333333,0.3416666666666667,0.25,0.25,0.0,0.2,0.8333333333333334,0.2602040816326531,0.22666666666666668,0.6666666666666666,1.0,0.25
0.7916666666666666,0.45555555555555555,0.25,0.3076923076923077,0.1111111111111111,0.47619047619047616,0.8888888888888888,0.175,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.4083333333333333,0.26666666666666666,0.3333333333333333,0.2777777777777778,0.1111111111111111,0.2,0.8333333333333334,0.20238095238095238,0.22666666666666668,0.6666666666666666,1.0,0.5
0.7916666666666666,0.45555555555555555,0.625,0.3269230769230769,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.175,0.5,0.8712121212121212,0.8333333333333334,0.25,0.39166666666666666,0.25,0.2777777777777778,0.0,0.2,0.8333333333333334,0.28061224489795916,0.22666666666666668,0.8666666666666667,1.0,0.25
0.7916666666666666,0.45555555555555555,0.5625,0.3269230769230769,0.0,0.6190476190476191,0.8888888888888888,0.175,0.3333333333333333,0.8712121212121212,0.8333333333333334,0.3,0.3416666666666667,0.25,0.2777777777777778,0.0,0.2,0.8333333333333334,0.28061224489795916,0.22666666666666668,0.8666666666666667,1.0,0.0
0.7916666666666666,0.4,0.25,0.40384615384615385,0.16666666666666666,0.5714285714285714,0.8888888888888888,0.175,0.3333333333333333,0.7272727272727273,0.8333333333333334,0.4083333333333333,0.3416666666666667,0.25,0.25,0.041666666666666664,0.2,0.8333333333333334,0.21258503401360543,0.22666666666666668,0.4666666666666667,1.0,0.5
0.7916666666666666,0.4888888888888889,0.625,0.3269230769230769,0.1111111111111111,0.6190476190476191,0.9259259259259259,0.175,0.5,0.8409090909090909,0.8333333333333334,0.25,0.39166666666666666,0.25,0.2777777777777778,0.0,0.2,0.8333333333333334,0.282312925170068,0.22666666666666668,0.8666666666666667,1.0,0.25
0.7916666666666666,0.45555555555555555,0.3125,0.4423076923076923,0.16666666666666666,0.47619047619047616,0.8888888888888888,0.175,0.3333333333333333,0.7272727272727273,0.8333333333333334,0.4666666666666667,0.2583333333333333,0.3333333333333333,0.2222222222222222,0.125,0.2,0.8333333333333334,0.20238095238095238,0.22666666666666668,0.6666666666666666,1.0,0.25
0.7916666666666666,0.4,0.25,0.46153846153846156,0.16666666666666666,0.5238095238095238,0.8888888888888888,0.175,0.3333333333333333,0.6363636363636364,0.8333333333333334,0.36666666666666664,0.31666666666666665,0.25,0.25,0.125,0.2,0.8333333333333334,0.21258503401360543,0.22666666666666668,0.4666666666666667,1.0,0.25
0.7916666666666666,0.45555555555555555,0.25,0.4423076923076923,0.0,0.5238095238095238,0.8148148148148148,0.175,0.3333333333333333,0.7575757575757576,0.8333333333333334,0.3833333333333333,0.3416666666666667,0.25,0.25,0.125,0.2,0.8333333333333334,0.23639455782312924,0.22666666666666668,0.6666666666666666,1.0,0.5
0.7916666666666666,0.45555555555555555,0.3125,0.34615384615384615,0.0,0.5238095238095238,0.8148148148148148,0.175,0.3333333333333333,0.8484848484848485,0.8333333333333334,0.3833333333333333,0.3416666666666667,0.25,0.25,0.0,0.2,0.8333333333333334,0.2704081632653061,0.22666666666666668,0.6,1.0,0.5
0.7916666666666666,0.45555555555555555,0.625,0.34615384615384615,0.05555555555555555,0.6190476190476191,0.8888888888888888,0.175,0.3333333333333333,0.7272727272727273,0.8333333333333334,0.3833333333333333,0.3416666666666667,0.25,0.25,0.0,0.2,0.8333333333333334,0.23639455782312924,0.22666666666666668,0.8666666666666667,1.0,0.5
0.7916666666666666,0.3888888888888889,0.25,0.34615384615384615,0.0,0.5714285714285714,0.8888888888888888,0.175,0.3333333333333333,0.8409090909090909,0.8333333333333334,0.36666666666666664,0.325,0.25,0.2777777777777778,0.041666666666666664,0.2,0.8333333333333334,0.18877551020408162,0.5466666666666666,0.6666666666666666,1.0,0.0
0.7916666666666666,0.5333333333333333,0.375,0.4230769230769231,0.16666666666666666,0.5238095238095238,0.8888888888888888,0.175,0.3333333333333333,0.6363636363636364,0.8333333333333334,0.575,0.2833333333333333,0.25,0.25,0.18055555555555555,0.2,0.8333333333333334,0.20238095238095238,0.22666666666666668,0.6666666666666666,1.0,0.25
0.7916666666666666,0.45555555555555555,0.25,0.4166666666666667,0.16666666666666666,0.5238095238095238,0.8888888888888888,0.175,0.3333333333333333,0.8181818181818182,0.8333333333333334,0.3333333333333333,0.36666666666666664,0.25,0.2777777777777778,0.125,0.2,0.8333333333333334,0.20068027210884354,0.22666666666666668,0.6666666666666666,1.0,0.25
0.7916666666666666,0.4,0.25,0.46153846153846156,0.1111111111111111,0.5714285714285714,0.8888888888888888,0.175,0.3333333333333333,0.7575757575757576,0.8333333333333334,0.35833333333333334,0.3416666666666667,0.25,0.2777777777777778,0.18055555555555555,0.2,0.8333333333333334,0.20238095238095238,0.18666666666666668,0.4666666666666667,1.0,0.25
0.7916666666666666,0.7,0.625,0.14743589743589744,0.1111111111111111,0.5714285714285714,0.8148148148148148,0.16666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.23333333333333334,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.125,0.2,0.8333333333333334,0.29081632653061223,0.36,0.6666666666666666,1.0,0.0
0.7916666666666666,0.4888888888888889,0.4375,0.23076923076923075,0.16666666666666666,0.6666666666666666,0.8148148148148148,0.175,0.16666666666666666,0.8939393939393939,0.8333333333333334,0.20833333333333331,0.43333333333333335,0.3333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333334,0.3214285714285714,0.22666666666666668,0.6666666666666666,1.0,0.5
0.7916666666666666,0.5666666666666667,0.25,0.4423076923076923,0.16666666666666666,0.5238095238095238,0.8888888888888888,0.175,0.3333333333333333,0.7272727272727273,0.8333333333333334,0.45,0.31666666666666665,0.25,0.2222222222222222,0.125,0.2,0.8333333333333334,0.19047619047619047,0.30666666666666664,0.6666666666666666,1.0,0.0
0.7916666666666666,0.45555555555555555,0.3125,0.46153846153846156,0.0,0.5238095238095238,0.8888888888888888,0.175,0.3333333333333333,0.6363636363636364,0.8333333333333334,0.5083333333333333,0.3416666666666667,0.25,0.2222222222222222,0.125,0.2,0.8333333333333334,0.20238095238095238,0.22666666666666668,0.6666666666666666,1.0,0.25
