0024,0025,0026,0027,0028,0029,0030,0031,0032,0033,0034,0035,0036,0037,0038,0039,0040,0041
1.0,0.47307692307692306,1.0,0.8333333333333334,1.0,0.6666666666666666,0.6875,0.3283333333333333,0.06666666666666667,0.2571428571428572,0.2791666666666667,0.25,0.0,0.3,0.5,0.3888888888888889,0.28484848484848485,0.022727272727272728
1.0,0.47692307692307695,1.0,0.8333333333333334,1.0,0.8571428571428571,0.25,0.3433333333333333,0.11666666666666667,0.23571428571428574,0.2833333333333333,0.5,0.0,0.25,0.5,0.3888888888888889,0.3575757575757576,0.0
1.0,0.7038461538461539,1.0,0.8333333333333334,1.0,0.7619047619047619,0.5,0.30166666666666664,0.19999999999999998,0.18571428571428572,0.17916666666666667,0.5,0.0,0.31666666666666665,0.5,0.3472222222222222,0.37575757575757573,0.0
1.0,0.5653846153846154,1.0,0.8333333333333334,1.0,0.8571428571428571,0.4375,0.365,0.11666666666666667,0.29285714285714287,0.16458333333333333,0.25,0.0,0.31666666666666665,0.6666666666666666,0.3055555555555556,0.4181818181818182,0.022727272727272728
1.0,0.38076923076923075,1.0,0.8333333333333334,1.0,0.6666666666666666,0.3125,0.30333333333333334,0.19999999999999998,0.32857142857142857,0.32916666666666666,0.25,0.0,0.25,0.6666666666666666,0.3055555555555556,0.36363636363636365,0.0
1.0,0.573076923076923,0.6190476190476191,0.8333333333333334,1.0,0.8571428571428571,0.25,0.29,0.18333333333333332,0.17857142857142858,0.3104166666666667,0.25,0.0,0.25,0.5,0.3472222222222222,0.37575757575757573,0.0
1.0,0.43846153846153846,1.0,0.8333333333333334,1.0,0.7619047619047619,0.375,0.3233333333333333,0.04,0.15,0.17083333333333334,0.5,0.0,0.25,0.5,0.3194444444444444,0.3575757575757576,0.0
1.0,0.6230769230769231,1.0,0.8333333333333334,1.0,0.2857142857142857,0.375,0.2733333333333333,0.04,0.23571428571428574,0.12916666666666665,0.5,0.0,0.36666666666666664,0.5,0.4027777777777778,0.32727272727272727,0.0
1.0,0.49615384615384617,1.0,0.8333333333333334,1.0,0.8571428571428571,0.5,0.42,0.18333333333333332,0.24285714285714285,0.19583333333333333,0.5,0.0,0.31666666666666665,0.5,0.3055555555555556,0.30303030303030304,0.022727272727272728
1.0,0.5307692307692308,1.0,0.8333333333333334,1.0,0.8571428571428571,0.3125,0.3233333333333333,0.04,0.17857142857142858,0.3354166666666667,0.25,0.0,0.25,0.5,0.3888888888888889,0.4121212121212121,0.0
1.0,0.4576923076923077,1.0,0.8333333333333334,1.0,0.7619047619047619,0.3125,0.25666666666666665,0.11666666666666667,0.2,0.19583333333333333,0.25,0.0,0.25,0.5,0.3472222222222222,0.4181818181818182,0.0
1.0,0.43846153846153846,1.0,0.8333333333333334,1.0,0.5714285714285714,0.25,0.22333333333333333,0.10666666666666666,0.1142857142857143,0.3354166666666667,0.25,0.0,0.25,0.5,0.2777777777777778,0.24848484848484848,0.0
1.0,0.573076923076923,1.0,0.8333333333333334,1.0,0.7619047619047619,0.3125,0.265,0.06666666666666667,0.32142857142857145,0.2833333333333333,0.25,0.0,0.31666666666666665,0.6666666666666666,0.3194444444444444,0.30303030303030304,0.0
1.0,0.5153846153846153,1.0,0.8333333333333334,1.0,0.6666666666666666,0.3125,0.35333333333333333,0.04,0.2642857142857143,0.22291666666666665,0.25,0.0,0.25,0.5,0.2638888888888889,0.37575757575757573,0.0
1.0,0.5538461538461539,0.6190476190476191,0.8333333333333334,1.0,0.6666666666666666,0.3125,0.37666666666666665,0.04,0.17142857142857143,0.3145833333333333,0.5,0.0,0.36666666666666664,0.5,0.3055555555555556,0.4909090909090909,0.0
1.0,0.47307692307692306,1.0,0.8333333333333334,1.0,0.7619047619047619,0.375,0.42333333333333334,0.24,0.15,0.22083333333333333,0.5,0.0,0.25,0.6666666666666666,0.2638888888888889,0.3939393939393939,0.022727272727272728
1.0,0.6269230769230769,1.0,0.8333333333333334,1.0,0.5714285714285714,0.25,0.42333333333333334,0.25,0.29285714285714287,0.2791666666666667,0.5,0.0,0.25,0.5,0.3472222222222222,0.30303030303030304,0.0
1.0,0.45384615384615384,1.0,0.8333333333333334,1.0,0.47619047619047616,0.3125,0.27,0.33,0.22857142857142856,0.12916666666666665,0.25,0.0,0.31666666666666665,0.5,0.3611111111111111,0.23030303030303031,0.0
1.0,0.47692307692307695,0.7142857142857143,0.8333333333333334,1.0,0.7619047619047619,0.3125,0.37666666666666665,0.06666666666666667,0.24285714285714285,0.13333333333333333,0.25,0.0,0.3833333333333333,0.5,0.3472222222222222,0.32727272727272727,0.13636363636363635
1.0,0.5153846153846153,1.0,0.8333333333333334,1.0,0.8571428571428571,0.3125,0.37,0.06666666666666667,0.2357142857142857,0.22916666666666666,0.25,0.0,0.31666666666666665,0.5,0.2638888888888889,0.30303030303030304,0.0
1.0,0.4576923076923077,0.8095238095238095,0.8333333333333334,1.0,0.6190476190476191,0.3125,0.3233333333333333,0.06666666666666667,0.1142857142857143,0.3041666666666667,0.5,0.125,0.43333333333333335,0.5,0.3333333333333333,0.30303030303030304,0.0
1.0,0.47307692307692306,1.0,0.8333333333333334,1.0,0.8571428571428571,0.5,0.27,0.2,0.17857142857142858,0.2875,0.5,0.0,0.25,0.6666666666666666,0.2638888888888889,0.3393939393939394,0.0
1.0,0.47692307692307695,1.0,0.8333333333333334,1.0,0.8571428571428571,0.25,0.2533333333333333,0.0,0.08571428571428572,0.2833333333333333,0.5,0.0,0.25,0.5,0.3472222222222222,0.4727272727272727,0.0
1.0,0.5346153846153846,1.0,0.8333333333333334,1.0,0.47619047619047616,0.375,0.2866666666666667,0.05,0.14285714285714288,0.19583333333333333,0.25,0.0,0.31666666666666665,0.5,0.3055555555555556,0.32727272727272727,0.0
